Year,Happiness Rank,Happiness Score,Region,Country,Standard Error,Upper Confidence Interval,Lower Confidence Interval,Dystopia Residual,Economy (GDP per Capita),Health (Life Expectancy),Family (Social Support),Trust (Government Corruption),Freedom,Generosity
2018,61,5.762,Western Europe,Cyprus,0.054846939,5.87,5.655,1.774,1.229,0.909,1.191,0.035,0.423,0.202
2018,62,5.752,Latin America and Caribbean,Bolivia,0.045918367,5.842,5.662,2.469,0.751,0.508,1.223,0.054,0.606,0.141
2018,63,5.739,Central and Eastern Europe,Estonia,0.03877551,5.815,5.663,1.457,1.2,0.737,1.532,0.174,0.553,0.086
2018,64,5.681,Latin America and Caribbean,Paraguay,0.052806122,5.784,5.577,1.932,0.835,0.615,1.522,0.074,0.541,0.162
2018,65,5.663,Latin America and Caribbean,Peru,0.054591837,5.77,5.556,2.151,0.934,0.674,1.249,0.034,0.53,0.092
2018,66,5.662,Central and Eastern Europe,Kosovo,0.048469388,5.757,5.567,2.255,0.855,0.578,1.23,0.023,0.448,0.274
2018,67,5.64,Central and Eastern Europe,Moldova,0.036734694,5.712,5.568,2.659,0.657,0.62,1.301,0.0,0.232,0.171
2018,68,5.636,Central and Eastern Europe,Turkmenistan,0.029081633,5.693,5.579,1.918,1.016,0.517,1.533,0.037,0.417,0.199
2018,69,5.62,Central and Eastern Europe,Hungary,0.040306122,5.699,5.541,1.974,1.171,0.732,1.401,0.022,0.259,0.061
2018,70,5.566,Middle East and Northern Africa,Libya,0.061734694,5.687,5.445,1.918,0.985,0.553,1.35,0.148,0.496,0.116
2018,71,5.524,Southeastern Asia,Philippines,0.057653061,5.637,5.411,2.056,0.775,0.513,1.312,0.105,0.643,0.12
2018,72,5.504,Latin America and Caribbean,Honduras,0.064285714,5.63,5.378,2.328,0.62,0.622,1.205,0.074,0.459,0.197
2018,73,5.483,Central and Eastern Europe,Belarus,0.038010204,5.558,5.409,1.684,1.039,0.7,1.498,0.154,0.307,0.101
2018,74,5.483,Middle East and Northern Africa,Turkey,0.05127551,5.583,5.382,1.729,1.148,0.686,1.38,0.109,0.324,0.106
2018,75,5.472,Southern Asia,Pakistan,0.038520408,5.548,5.397,2.923,0.652,0.424,0.81,0.113,0.334,0.216
2018,76,5.43,Eastern Asia,Hong Kong,,5.523,5.337,0.643622398,1.405,1.03,1.29,0.291,0.524,0.246
2018,77,5.41,Western Europe,Portugal,0.050255102,5.509,5.312,1.276,1.188,0.884,1.429,0.017,0.562,0.055
2018,78,5.398,Central and Eastern Europe,Serbia,0.05127551,5.499,5.298,1.905,0.975,0.685,1.369,0.043,0.288,0.134
2018,79,5.358,Western Europe,Greece,0.05,5.456,5.26,1.948,1.154,0.879,1.202,0.044,0.131,0.0
2018,80,5.358,Middle East and Northern Africa,Lebanon,0.045408163,5.288,5.11,1.771,0.965,0.785,1.179,0.136,0.503,0.214
2018,81,5.347,Central and Eastern Europe,Montenegro,0.052295918,5.45,5.245,1.87,1.017,0.729,1.279,0.081,0.259,0.111
2018,82,5.321,Central and Eastern Europe,Croatia,0.039285714,5.398,5.244,1.769,1.115,0.737,1.161,0.039,0.38,0.12
2018,83,5.302,Latin America and Caribbean,Dominican Republic,0.063265306,5.426,5.178,1.461,0.982,0.614,1.441,0.106,0.578,0.12
2018,84,5.295,Middle East and Northern Africa,Algeria,0.056887755,5.406,5.183,2.209,0.979,0.687,1.154,0.135,0.077,0.055
2018,85,5.254,Middle East and Northern Africa,Morocco,0.038010204,5.328,5.179,2.448,0.779,0.669,0.797,0.074,0.46,0.026
2018,86,5.246,Eastern Asia,China,0.024744898,5.294,5.197,1.586,0.989,0.799,1.142,0.103,0.597,0.029
2018,87,5.201,Central and Eastern Europe,Azerbaijan,0.035459184,5.27,5.131,1.776,1.024,0.603,1.161,0.176,0.43,0.031
2018,88,5.199,Central and Eastern Europe,Tajikistan,0.041581633,5.434,5.271,2.248,0.474,0.598,1.166,0.034,0.292,0.187
2018,89,5.185,Central and Eastern Europe,Macedonia,0.047959184,5.279,5.091,1.675,0.959,0.691,1.239,0.052,0.394,0.173
2018,90,5.161,Middle East and Northern Africa,Jordan,0.055357143,5.269,5.052,1.697,0.822,0.645,1.265,0.134,0.468,0.13
2018,91,5.155,Sub-Saharan Africa,Nigeria,0.06122449,5.275,5.035,2.552,0.689,0.048,1.172,0.032,0.462,0.201
2018,92,5.131,Central and Eastern Europe,Kyrgyzstan,0.043877551,5.217,5.045,1.736,0.53,0.594,1.416,0.035,0.54,0.281
2018,93,5.129,Central and Eastern Europe,Bosnia and Herzegovina,0.048214286,5.224,5.035,1.883,0.915,0.758,1.078,0.0,0.28,0.216
2018,94,5.125,Eastern Asia,Mongolia,0.038010204,5.199,5.05,1.438,0.914,0.575,1.517,0.032,0.395,0.253
2018,95,5.103,Southeastern Asia,Vietnam,0.0375,5.177,5.03,1.447,0.715,0.702,1.365,0.079,0.618,0.177
2018,96,5.093,Southeastern Asia,Indonesia,0.051785714,5.194,4.991,1.417,0.899,0.522,1.215,0.018,0.538,0.484
2018,97,5.082,Southern Asia,Bhutan,0.057908163,5.196,4.969,1.348,0.796,0.527,1.335,0.171,0.541,0.364
2018,98,4.982,Sub-Saharan Africa,Somalia,0.053826531,5.087,4.876,2.961,0.0,0.115,0.712,0.282,0.674,0.238
2018,99,4.975,Sub-Saharan Africa,Cameroon,0.058673469,5.09,4.86,2.688,0.535,0.182,0.891,0.043,0.454,0.183
2018,100,4.933,Central and Eastern Europe,Bulgaria,0.045408163,5.022,4.844,1.219,1.054,0.712,1.515,0.009,0.359,0.064
2018,101,4.88,Southern Asia,Nepal,0.056887755,4.992,4.769,1.782,0.425,0.539,1.228,0.078,0.526,0.302
2018,102,4.806,Latin America and Caribbean,Venezuela,0.076785714,4.956,4.655,1.442,0.996,0.657,1.469,0.052,0.133,0.056
2018,103,4.758,Sub-Saharan Africa,Gabon,0.051785714,4.86,4.657,1.715,1.036,0.404,1.164,0.052,0.356,0.032
2018,104,4.743,Middle East and Northern Africa,Palestinian Territories,0.054846939,4.851,4.636,1.853,0.642,0.602,1.217,0.076,0.266,0.086
2018,105,4.724,Sub-Saharan Africa,South Africa,0.054591837,4.831,4.617,1.368,0.94,0.33,1.41,0.056,0.516,0.103
2018,106,4.707,Middle East and Northern Africa,Iran,0.058928571,4.822,4.591,1.315,1.059,0.691,0.771,0.129,0.459,0.282
2018,107,4.671,Sub-Saharan Africa,Ivory Coast,0.055612245,4.78,4.562,2.463,0.541,0.08,0.872,0.103,0.467,0.146
2018,108,4.657,Sub-Saharan Africa,Ghana,0.055102041,4.765,4.549,2.093,0.592,0.337,0.896,0.029,0.499,0.212
2018,109,4.631,Sub-Saharan Africa,Senegal,0.03877551,4.707,4.555,2.026,0.429,0.433,1.117,0.082,0.406,0.138
2018,110,4.623,Southeastern Asia,Laos,0.076530612,4.773,4.473,1.399,0.72,0.441,1.034,0.174,0.626,0.23
2018,111,4.592,Middle East and Northern Africa,Tunisia,0.043112245,4.677,4.508,1.722,0.9,0.69,0.906,0.063,0.271,0.04
2018,112,4.586,Central and Eastern Europe,Albania,0.055612245,4.695,4.477,1.462,0.916,0.79,0.817,0.032,0.419,0.149
2018,113,4.571,Sub-Saharan Africa,Sierra Leone,0.072193878,4.712,4.429,2.855,0.256,0.0,0.813,0.053,0.355,0.238
2018,114,4.559,Sub-Saharan Africa,Congo (Brazzaville),0.065816327,4.688,4.43,2.041,0.682,0.343,0.811,0.077,0.514,0.091
2018,115,4.5,Southern Asia,Bangladesh,0.042091837,4.583,4.418,1.664,0.532,0.579,0.85,0.144,0.58,0.153
2018,116,4.471,Southern Asia,Sri Lanka,0.061989796,4.592,4.349,0.624,0.918,0.672,1.314,0.05,0.585,0.307
2018,117,4.456,Middle East and Northern Africa,Iraq,0.074744898,4.602,4.309,1.393,1.01,0.536,0.971,0.095,0.304,0.148
2018,118,4.447,Sub-Saharan Africa,Mali,0.046938776,4.539,4.355,2.13,0.37,0.152,1.233,0.056,0.367,0.139
2018,119,4.441,Sub-Saharan Africa,Namibia,0.108418367,4.654,4.229,1.287,0.874,0.365,1.281,0.064,0.519,0.051
2018,120,4.433,Southeastern Asia,Cambodia,0.052806122,4.536,4.329,1.321,0.549,0.457,1.088,0.065,0.696,0.256
2018,121,4.424,Sub-Saharan Africa,Burkina Faso,0.047193878,4.517,4.332,2.145,0.314,0.254,1.097,0.128,0.312,0.175
2018,122,4.419,Middle East and Northern Africa,Egypt,0.046428571,4.51,4.328,1.444,0.885,0.553,1.025,0.107,0.312,0.092
2018,123,4.417,Sub-Saharan Africa,Mozambique,0.081887755,4.577,4.256,2.249,0.198,0.173,0.902,0.158,0.531,0.206
2018,124,4.41,Sub-Saharan Africa,Kenya,0.052806122,4.513,4.306,1.503,0.493,0.454,1.048,0.055,0.504,0.352
2018,125,4.377,Sub-Saharan Africa,Zambia,0.066581633,4.508,4.247,1.667,0.562,0.295,1.047,0.082,0.503,0.221
2018,126,4.356,Sub-Saharan Africa,Mauritania,0.046683673,4.447,4.264,1.905,0.557,0.292,1.245,0.093,0.129,0.134
2018,127,4.35,Sub-Saharan Africa,Ethiopia,0.04005102,4.429,4.272,1.884,0.308,0.391,0.95,0.146,0.452,0.22
2018,128,4.34,Central and Eastern Europe,Georgia,0.043112245,4.425,4.256,1.624,0.853,0.643,0.592,0.215,0.375,0.038
2018,129,4.321,Central and Eastern Europe,Armenia,0.046683673,4.412,4.229,1.483,0.816,0.666,0.99,0.028,0.26,0.077
2018,130,4.308,Southeastern Asia,Myanmar,0.038265306,4.383,4.233,0.667,0.682,0.429,1.174,0.178,0.58,0.598
2018,131,4.301,Sub-Saharan Africa,Chad,0.060969388,4.42,4.181,2.553,0.358,0.053,0.907,0.06,0.189,0.181
2018,132,4.245,Sub-Saharan Africa,Congo (Kinshasa),0.048979592,4.341,4.149,2.274,0.069,0.204,1.136,0.052,0.312,0.197
2018,133,4.19,Southern Asia,India,0.024234694,4.237,4.142,1.432,0.721,0.485,0.747,0.093,0.539,0.172
2018,134,4.166,Sub-Saharan Africa,Niger,0.053316327,4.27,4.061,2.283,0.131,0.221,0.867,0.099,0.39,0.175
2018,135,4.161,Sub-Saharan Africa,Uganda,0.061734694,4.282,4.04,1.742,0.322,0.237,1.09,0.061,0.45,0.259
2018,136,4.141,Sub-Saharan Africa,Benin,0.057908163,4.255,4.028,2.481,0.378,0.24,0.372,0.067,0.44,0.163
2018,137,4.139,Sub-Saharan Africa,Sudan,0.105357143,4.345,3.932,1.75,0.605,0.312,1.24,0.082,0.016,0.134
2018,138,4.103,Central and Eastern Europe,Ukraine,0.047959184,4.197,4.009,0.927,0.793,0.609,1.413,0.011,0.163,0.187
2018,139,3.999,Sub-Saharan Africa,Togo,0.056887755,4.11,3.887,2.319,0.259,0.253,0.474,0.101,0.434,0.158
2018,140,3.964,Sub-Saharan Africa,Guinea,0.054081633,4.07,3.858,1.943,0.344,0.211,0.792,0.094,0.394,0.185
2018,141,3.808,Sub-Saharan Africa,Lesotho,0.120663265,4.045,3.572,1.392,0.472,0.079,1.215,0.112,0.423,0.116
2018,142,3.795,Sub-Saharan Africa,Angola,0.079846939,3.951,3.638,1.531,0.73,0.269,1.125,0.061,0.0,0.079
2018,143,3.774,Sub-Saharan Africa,Madagascar,0.042602041,3.857,3.69,1.778,0.262,0.402,0.908,0.049,0.221,0.155
2018,144,3.692,Sub-Saharan Africa,Zimbabwe,0.057908163,3.806,3.579,1.356,0.357,0.248,1.094,0.099,0.406,0.132
2018,145,3.632,Southern Asia,Afghanistan,0.042602041,3.715,3.548,2.196,0.332,0.255,0.537,0.036,0.085,0.191
2018,146,3.59,Sub-Saharan Africa,Botswana,0.058418367,3.704,3.475,0.292,1.017,0.417,1.174,0.092,0.557,0.042
2018,147,3.587,Sub-Saharan Africa,Malawi,0.053316327,3.691,3.482,1.732,0.186,0.306,0.541,0.08,0.531,0.21
2018,148,3.582,Latin America and Caribbean,Haiti,0.066836735,3.713,3.451,1.744,0.315,0.289,0.714,0.104,0.025,0.392
2018,149,3.495,Sub-Saharan Africa,Liberia,0.06505102,3.623,3.368,1.64,0.076,0.267,0.858,0.03,0.419,0.206
2018,150,3.462,Middle East and Northern Africa,Syria,0.103061224,3.664,3.26,1.244,0.689,0.539,0.382,0.144,0.088,0.376
2018,151,3.408,Sub-Saharan Africa,Rwanda,0.046683673,3.5,3.317,0.5,0.332,0.4,0.896,0.444,0.636,0.2
2018,152,3.355,Middle East and Northern Africa,Yemen,0.04744898,3.448,3.262,1.106,0.442,0.343,1.073,0.064,0.244,0.083
2018,153,3.303,Sub-Saharan Africa,Tanzania,0.056377551,3.414,3.193,0.628,0.455,0.381,0.991,0.097,0.481,0.27
2018,154,3.254,Sub-Saharan Africa,South Sudan,0.066836735,3.385,3.123,1.691,0.337,0.177,0.608,0.106,0.112,0.224
2018,155,3.083,Sub-Saharan Africa,Central African Republic,0.073469388,3.227,2.939,2.487,0.024,0.01,0.0,0.038,0.305,0.218
2018,156,2.905,Sub-Saharan Africa,Burundi,0.086479592,3.074,2.735,1.752,0.091,0.145,0.627,0.076,0.065,0.149
